ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd_pledged
1666033910,Cemeteries of the Southeast,Photobooks,Photography,USD,2015-03-10 00:25:15,15000,2015-02-08 01:25:15,475,failed,12,US,475
1107379805,Wand The Musical,Theater,Theater,USD,2012-09-06 15:55:13,5000,2012-08-07 15:55:13,2400,failed,24,US,2400
1680230199,A Field Guide to Plants,Art,Art,USD,2016-01-15 00:31:51,4500,2015-12-16 00:31:51,5093,successful,79,US,5093
209592043,Survivor Beads... your story will inspire others.,Jewelry,Fashion,USD,2014-10-09 19:55:57,1200,2014-09-19 19:55:57,0,failed,0,US,0
1761299667,Optimal Jewelry (Canceled),Jewelry,Fashion,USD,2015-07-01 18:39:03,1500,2015-06-01 18:39:03,0,canceled,0,US,0
1093926990,L'Harmas Fashion T-shirt Stage 1——Gregor,Fashion,Fashion,USD,2015-12-16 22:27:27,3000,2015-11-16 22:27:27,90,failed,3,US,90
416760120,Discovering Mac and Cheese Recipes,Food,Food,USD,2014-08-07 05:06:59,20,2014-07-08 05:06:59,1,failed,1,US,1
300533257,The Friday Night App: Toronto,Apps,Technology,CAD,2015-06-19 15:56:25,65000,2015-05-20 15:56:25,0,failed,0,CA,0
335372560,After Class,Webseries,Film & Video,USD,2015-09-07 01:52:52,7500,2015-08-08 01:52:52,10050,successful,127,US,10050
1066200917,After The Day on the Road,Documentary,Film & Video,USD,2011-08-20 23:59:43,7000,2011-07-11 23:59:43,25,failed,1,US,25
965637777,Public Transportation Terminals| Dictating Function & Form,Academic,Publishing,USD,2014-08-17 02:00:56,2000,2014-07-18 02:00:56,5,failed,1,US,5
844742253,Aquabear Legion Volume 4: Two CDs of Ohio Music,Music,Music,USD,2011-04-10 04:11:23,750,2011-03-10 04:11:23,1015,successful,37,US,1015
197725105,India Electric Co.,World Music,Music,GBP,2015-01-17 22:00:00,2300,2015-01-01 18:00:42,4851,successful,117,GB,7549.52480667
28179393,Wes Swing - Sustainable Touring Project,Indie Rock,Music,USD,2012-02-05 22:30:00,12000,2011-12-07 22:33:42,12287.23,successful,154,US,12287.23
1348289941,I Scream Factory exhibition x Hoxton Gallery,Art,Art,GBP,2014-08-13 15:22:00,2500,2014-08-04 17:42:07,2598,successful,38,GB,4370.51467554
181690094,Impossible Readings 7,Theater,Theater,EUR,2016-06-29 13:10:37,3000,2016-05-30 13:10:37,3005,successful,48,LU,3340.1024548
1992286384,Becoming Fools - More Than a Film ... A Movement,Documentary,Film & Video,USD,2011-10-05 21:16:34,150000,2011-08-16 21:16:34,95055.5,failed,492,US,95055.5
2127934023,Occupy! The n+1 OWS-Inspired Gazette,Journalism,Journalism,USD,2011-10-23 05:59:00,2000,2011-10-20 16:24:10,6432.53,successful,312,US,6432.53
1968578644,Come on Get Tappy Happy! (Canceled),Theater,Theater,USD,2011-09-02 01:36:57,6000,2011-07-31 01:36:57,0,canceled,0,US,0
517840786,Yoga For The Family! Support The Dancing Spider Yoga Album,Workshops,Dance,USD,2015-12-01 05:59:00,5300,2015-10-30 01:33:14,538,failed,14,US,538
981875272,AirBeam: Share & Improve Your Air,Gadgets,Technology,USD,2014-11-19 17:25:46,50000,2014-10-20 17:25:46,55833,successful,333,US,55833
1680671553,Rise With Challenge (Documentary of Tibetan experience),Documentary,Film & Video,USD,2012-11-02 01:07:57,46850,2012-10-01 02:07:57,2046.11,failed,10,US,2046.11
517945306,Electric Flow,Performance Art,Art,USD,2016-03-31 08:52:50,1000,2016-03-01 08:52:50,1000,successful,7,US,1000
2001842079,Arete Production Company LLC,Pop,Music,USD,2016-06-03 00:35:50,300000,2016-05-04 00:35:50,2,failed,2,US,2
60604888,LIMERENCE - Oscar® for a golden short film,Shorts,Film & Video,USD,2012-08-27 18:52:42,15000,2012-07-18 18:52:42,10,failed,1,US,10
2012922985,¡Bachatéame! Fund the Release of Rebecca Kingsley's Bachata,Latin,Music,USD,2015-11-02 18:15:00,20000,2015-09-22 00:12:34,950,failed,7,US,950
117783485,Photo Shoot Fall & Winter Collection,Accessories,Fashion,USD,2015-11-02 16:51:17,1500,2015-09-23 16:51:17,125,failed,3,US,125
999318589,A Celebration of Brass Instruments - Concert in Sedona AZ,Classical Music,Music,USD,2015-11-16 07:23:00,9700,2015-10-11 23:29:07,1375,failed,16,US,1375
1076739637,12 Bar Blues Web Documentary Series,Film & Video,Film & Video,USD,2015-03-25 21:09:09,3543,2015-01-24 22:09:09,122.62,undefined,0,"N,""0",
1124369588,Bob's Forgotten War (Canceled),Documentary,Film & Video,USD,2014-12-25 17:40:20,20000,2014-11-10 17:40:20,86,canceled,5,US,86
1798680759,Beachwood Coyotes: Debut EP,Indie Rock,Music,USD,2012-09-07 02:34:35,500,2012-08-08 02:34:35,544,successful,21,US,544
778873316,"Auto-Paint, USA",Painting,Art,USD,2011-06-12 03:21:34,7500,2011-04-23 03:21:34,8141.01,successful,69,US,8141.01
1517463433,The Most Durable iPhone 6/6S Functional Aluminum Case,Product Design,Design,USD,2015-11-19 16:01:35,10000,2015-10-20 16:01:35,24073,successful,269,US,24073
1979569697,FREEDOM PROJECT,Faith,Music,USD,2014-08-21 02:24:07,25000,2014-07-22 02:24:07,50,failed,2,US,50
1616740745,New Laptop to Continue my Project,Games,Games,USD,2016-05-27 00:27:13,1500,2016-04-27 00:27:13,40,failed,2,US,40
1702033258,For the Birds - a modern Birdhouse for stylish birds,Product Design,Design,USD,2012-09-22 00:00:00,2000,2012-08-31 05:28:33,132,failed,4,US,132
1911005373,Montana Wolf Wars.,Documentary,Film & Video,USD,2012-06-11 10:00:00,5500,2012-05-10 00:58:24,25,failed,1,US,25
1731329176,Pictora - a Mobile App - Relive Your Memories!,Photobooks,Photography,CAD,2015-03-17 06:56:48,10000,2015-02-05 07:56:48,1608,failed,19,CA,1292.34998592
69510498,Ezhaggle - A new way to buy cars. Save money and time.,Apps,Technology,USD,2016-07-01 05:00:00,10500,2016-06-01 02:51:25,225,failed,2,US,225
1875790465,Calling all producers! Help LIKE TAR! No experience needed.,Shorts,Film & Video,USD,2011-11-25 18:49:00,5000,2011-11-04 21:29:36,10,failed,1,US,10
2023212553,Cufftips® by Holford & Harding,Product Design,Design,USD,2014-07-22 20:43:06,2500,2014-06-07 20:43:06,3320,successful,22,US,3320
1844471981,Grimoire,Video Games,Games,USD,2014-10-17 07:00:00,42000,2014-09-12 21:57:13,9655,failed,192,US,9655
1847446088,Chamoyada Pops,Food,Food,USD,2016-05-09 19:20:41,9000,2016-04-25 19:20:41,12,failed,3,US,12
457699109,THE (MOSTLY) MUNDANE LIFE OF MURPHY FROM  PA,Film & Video,Film & Video,USD,2011-04-25 04:02:09,3000,2011-01-24 04:02:09,3155,successful,37,US,3155
693526358,Vienna Art Cafe and German Restaurant,Restaurants,Food,GBP,2014-08-27 13:40:00,28500,2014-07-28 13:40:00,10,failed,1,GB,16.9759112
1974445013,Real life Simpsons monorail number,Comedy,Film & Video,AUD,2014-12-27 14:06:20,20000,2014-10-28 13:06:20,10,failed,1,AU,8.81079
133233814,'Murica 2050 (Canceled),Video Games,Games,CAD,2015-01-14 21:04:48,250000,2014-12-15 21:04:48,0,canceled,0,CA,0
1205549716,Vibro-Wind Generator,Product Design,Design,CAD,2015-07-31 17:33:00,10000,2015-06-07 15:11:16,10,failed,1,CA,8.0304386
1215240181,Custom wrist watches built in England,Fashion,Fashion,GBP,2015-10-24 20:19:02,1250,2015-09-24 20:19:02,0,failed,0,GB,0
1796296290,SPECTRUM BELT- LED SAFETY BELT AND PHONE CHARGER IN 1!,Product Design,Design,USD,2014-04-21 23:25:38,20000,2014-03-07 23:25:38,1145,failed,14,US,1145
103333692,Our first Studio Recording,Rock,Music,USD,2015-02-02 22:30:05,10000,2014-12-19 22:30:05,80,failed,4,US,80
1240518871,LITTLE BUSTER DOCUMENTARY,Documentary,Film & Video,USD,2012-04-29 22:18:11,7500,2012-03-15 21:18:11,175,failed,5,US,175
831087592,CrewSeat,Hardware,Technology,USD,2014-07-07 04:00:00,3500,2014-06-20 05:03:05,63,failed,9,US,63
1589533973,Orangepeel Gourmet Pizza,Restaurants,Food,USD,2015-07-23 03:47:14,60000,2015-06-23 03:47:14,200,failed,1,US,200
1388594170,Kudoso: Changing The Way Families Manage Technology At Home,Hardware,Technology,USD,2014-07-25 19:17:43,50000,2014-06-25 19:17:43,30249,failed,261,US,30249
1577444728,An Isle Ate Her's Merch/Tour Fundraiser,Music,Music,USD,2010-12-28 18:00:00,200,2010-11-17 22:36:10,41,failed,2,US,41
711884997,Rescuing Beauty,Photography,Photography,USD,2011-11-30 11:50:01,2750,2011-11-15 11:50:01,200,failed,4,US,200
1270459446,"Paris, The Saint James",Photobooks,Photography,USD,2014-11-28 11:58:32,7000,2014-11-14 11:58:32,7953,successful,102,US,7953
587410759,Where in the World are my Puppies?,Documentary,Film & Video,USD,2014-08-19 07:15:00,4811,2014-07-10 22:19:59,50,failed,5,US,50
380517792,Die Laughing,Shorts,Film & Video,USD,2010-11-23 17:51:33,300,2010-10-24 17:51:33,0,failed,0,US,0
1617854462,Jen Jayden and The Greenstone's debut EP,Rock,Music,USD,2013-09-28 05:30:00,3200,2013-08-29 00:18:05,3325,successful,23,US,3325
356017554,Southern Chef on a Mission. - Needs a Mobile Kitchen,Food Trucks,Food,USD,2016-02-27 16:45:48,6000,2015-12-29 16:45:48,115,failed,2,US,115
348265918,"Cole Bros. Circus book ""Through Sun, Rain, Wind, and Mud""",Art Books,Publishing,USD,2016-02-24 20:33:35,7000,2016-02-05 20:33:35,1743,failed,30,US,1743
1864477987,SPINT: Revolutionize the Way You Interact with Your Devices!,Technology,Technology,USD,2014-02-13 03:27:38,75000,2014-01-14 03:27:38,249,failed,10,US,249
724174894,Indie-rock Band Berth Control Tours N.Y. State in November,Indie Rock,Music,USD,2011-11-17 01:41:49,600,2011-10-08 01:41:49,1240,successful,21,US,1240
474661397,I Believe,Publishing,Publishing,USD,2014-07-14 05:26:29,5000,2014-06-14 05:26:29,57,failed,3,US,57
1400568762,Ripe ~ Mobile Juice Bar,Food Trucks,Food,USD,2016-02-28 05:52:46,13000,2016-01-14 05:52:46,13130,successful,76,US,13130
1598111067,Writer's block project,Fiction,Publishing,USD,2012-04-09 02:34:54,1500,2012-02-09 02:34:54,446,failed,11,US,446
1904172700,Fear Experiment: Strangers Facing Fears in Front of 750,Performance Art,Art,USD,2012-03-27 18:30:16,3000,2012-02-26 18:30:16,3320,successful,99,US,3320
908885119,Cute Tees,Fashion,Fashion,GBP,2014-10-21 10:20:33,350,2014-10-01 10:20:33,10,failed,1,GB,16.2442881
1475087243,G O'Clock,Drama,Film & Video,GBP,2015-03-26 01:00:00,3000,2015-02-26 11:49:12,3035,successful,25,GB,4696.7319408
841721300,Join Us On Our Journey To Create A GREAT IndieGoGo Campaign,Country & Folk,Music,USD,2014-07-18 18:21:25,325,2014-06-18 18:21:25,99,failed,4,US,99
933132807,Grammar To Live By,Nonfiction,Publishing,USD,2013-08-02 15:52:59,6000,2013-07-03 15:52:59,925,failed,25,US,925
736731813,Ring on Vinyl,Music,Music,USD,2012-06-02 16:52:16,2500,2012-05-03 16:52:16,3090,successful,53,US,3090
1791059219,"J. C. Ashley Documentary:  Restore, Edit and Release",Documentary,Film & Video,USD,2014-11-30 18:00:00,2133,2014-10-31 20:57:25,1133,failed,14,US,1133
544178959,Beyond the Last Horizon - A Feature Length Alien Thriller,Film & Video,Film & Video,USD,2013-07-25 23:00:00,5000,2013-06-27 02:51:29,5387.02,successful,60,US,5387.02
2000472974,John Craigie's new album on vinyl?,Country & Folk,Music,USD,2013-06-01 17:04:24,1600,2013-05-18 17:04:24,2120,successful,66,US,2120
1629349964,CONSTRVCT: Design Your Own Fashion,Fashion,Fashion,USD,2012-08-04 20:52:35,10000,2012-07-05 20:52:35,11249.81,successful,262,US,11249.81
1590821199,Eon Viant Issue #1 (Canceled),Comics,Comics,USD,2014-01-12 04:10:45,7000,2013-12-13 04:10:45,100,canceled,5,US,100
395244051,Complex from Alterna Comics: Volume 2,Comics,Comics,USD,2014-02-21 16:30:04,1500,2014-01-15 16:30:04,1601,successful,36,US,1601
560448591,Lymox - PC RGB Lighting (Canceled),Technology,Technology,SEK,2015-04-17 10:15:11,10000,2015-03-18 09:15:11,0,canceled,0,SE,0
1391241537,TRACKING the origins of the GYPSIES all the way to INDIA,Anthologies,Publishing,GBP,2014-06-28 22:22:40,26900,2014-04-29 22:22:40,444,failed,16,GB,745.44673152
533934419,Running Embers | A Feature Film,Drama,Film & Video,USD,2016-01-21 15:09:45,15000,2015-12-22 15:09:45,20215,successful,119,US,20215
1371243307,Work in Progress,Music,Music,USD,2015-04-15 22:00:56,1700,2015-03-16 21:00:56,1736,undefined,0,"N,""0",
1478612895,myPath - Locations Along a Route,Software,Technology,USD,2014-12-17 20:04:09,7500,2014-11-17 20:04:09,0,failed,0,US,0
470345711,"The First Cheese Shop in Raleigh, NC! - Six Forks Cheese",Food,Food,USD,2014-07-03 05:59:00,5000,2014-05-30 04:46:36,6847,successful,89,US,6847
1003366986,SOMASOL Vegan Balms Production Space (Canceled),DIY,Crafts,USD,2016-04-10 22:32:52,2000,2016-03-11 22:32:52,0,canceled,0,US,0
541318023,Guard Your Peace,Shorts,Film & Video,CAD,2015-01-25 19:16:13,333,2014-11-26 19:16:13,1000,successful,7,CA,886.08885
1833975615,Nørre Tail Scale™: The most incredible way to measure fish.,Gadgets,Technology,USD,2015-11-20 04:00:00,7500,2015-10-20 21:33:57,8075,successful,129,US,8075
575304008,Dead Hed Ned,Comics,Comics,USD,2011-09-23 01:50:50,1000,2011-07-25 01:50:50,90,failed,3,US,90
1479458204,The Macchiato Network,Journalism,Journalism,USD,2015-09-17 07:00:00,5000,2015-08-19 00:45:20,45,failed,3,US,45
1113037641,Local Motive,Food,Food,USD,2011-08-31 08:46:18,10000,2011-07-27 08:46:18,507,failed,9,US,507
203023638,Benny Johnson,Shorts,Film & Video,USD,2012-03-29 02:16:54,2000,2012-03-14 01:16:54,2000,successful,34,US,2000
1206251114,ShrednotBread,Cookbooks,Food,USD,2014-07-31 18:36:36,6000,2014-07-10 18:36:36,0,failed,0,US,0
1244757277,FESPACO African Film Festival Short Film,Shorts,Film & Video,USD,2012-09-19 17:56:00,850,2012-09-10 21:57:05,852,successful,6,US,852
1916146294,iPivot iPad Case,Product Design,Design,USD,2011-12-12 20:27:11,75000,2011-11-22 20:27:11,10,failed,1,US,10
512722460,MALTESE CROSS: The First Album,Rock,Music,USD,2015-07-29 17:31:29,400,2015-06-29 17:31:29,875,successful,14,US,875
232482355,Pareto Principle - A CSUN Thesis Film,Shorts,Film & Video,USD,2011-12-28 17:00:00,5000,2011-10-30 03:21:02,5003,successful,25,US,5003
1748368085,Star Trek vs Star Wars FEDERATION FORCE,Science Fiction,Film & Video,USD,2015-04-25 07:30:22,2500,2015-03-11 06:30:22,30,failed,5,US,30
2041468296,THE WINDING ROAD,Film & Video,Film & Video,USD,2011-04-28 03:36:33,2500,2011-01-27 03:36:33,1,failed,1,US,1
1417685962,"""ONE"" (Canceled)",Comics,Comics,USD,2013-11-30 02:59:00,8000,2013-10-02 19:20:25,40,canceled,2,US,40
1416496174,Sign for Fauntleroy's Ultrafab Computer Repair,Installations,Art,USD,2015-04-10 17:40:23,1400,2015-03-11 16:40:23,100,failed,1,US,100
628397980,Embue. Start Here For A Better Home.,Hardware,Technology,USD,2014-06-26 15:51:20,125000,2014-05-27 15:51:20,70367.88,failed,290,US,70367.88
1776864147,Kolby Rae (a novel),Fiction,Publishing,USD,2014-03-01 01:00:00,1916,2014-01-31 14:12:13,1190,failed,27,US,1190
92409407,"'Until The Last Day""",Romance,Film & Video,USD,2016-01-07 04:38:13,20000,2015-11-08 04:38:13,35,failed,1,US,35
916860289,Send An Artist Out On The Renaissance Road!,Crafts,Crafts,USD,2010-08-01 01:00:00,12000,2010-06-16 01:37:13,2100,failed,43,US,2100
1399813237,Location-based Photo Sharing Social Network (Canceled),Web,Technology,USD,2014-12-27 18:07:51,34307,2014-10-28 17:07:51,25,canceled,3,US,25
380659463,Cookies Anonymous,Small Batch,Food,USD,2015-02-18 20:13:23,3000,2015-01-19 20:13:23,3600,successful,62,US,3600
987864654,Kyle Phelan new CD (2 years in the making),Pop,Music,USD,2013-05-15 21:46:04,4000,2013-04-15 21:46:04,5161,successful,69,US,5161
1540618682,"""Charlie"" the first baby sitcom",Family,Film & Video,USD,2015-12-04 08:59:00,1500,2015-10-30 22:14:13,1572,successful,29,US,1572
1112644132,Swadesh words (Canceled),Tabletop Games,Games,CAD,2014-04-28 05:55:31,5000,2014-03-09 05:55:31,128,canceled,7,CA,116.3594048
278128801,31MPH - Stylish protective jackets for scooter riders,Fashion,Fashion,GBP,2014-04-15 11:55:06,50000,2014-03-15 10:55:06,1985,failed,15,GB,3298.9642789
1207019167,V8 Air Engine (mini),Gadgets,Technology,USD,2015-06-10 23:25:28,15000,2015-05-11 23:25:28,380,failed,11,US,380
1058503398,GYREO - The Ultimate Customisable Wireless Motion Gadget,Gadgets,Technology,GBP,2016-04-27 04:17:03,35000,2016-02-27 04:17:03,10611,canceled,362,GB,14787.75784608
1894918555,Electronola - preorder the CD & get custom-made extras!,Electronic Music,Music,USD,2009-11-08 07:01:00,2500,2009-08-25 05:52:24,295,failed,10,US,295
1470857649,Burn the Place you Hide - A Documentary on St Thomas.,Documentary,Film & Video,GBP,2014-05-22 10:56:12,5000,2014-04-22 10:56:12,7262,successful,118,GB,12195.75683154
1707042970,Mayim Pure,Gadgets,Technology,USD,2015-03-04 20:12:00,60000,2015-01-31 19:36:00,497,failed,6,US,497
2063308384,"Marvell! 22 actors, 6 weeks, 4 plays. Rotating rep in NYC!",Theater,Theater,USD,2010-11-16 05:59:00,10000,2010-10-31 17:16:10,13430,successful,125,US,13430
1981004372,THE COOLEST Espadrilles Ever! (Canceled),Footwear,Fashion,EUR,2016-06-12 04:40:48,12000,2016-05-13 04:40:48,165,canceled,2,ES,187.91298075
1128730852,Tikr: A Treat Activity Toy for Dogs!,Product Design,Design,USD,2016-03-31 17:01:12,18000,2016-03-01 17:01:12,42258,successful,1121,US,42258
1220194718,A New Concept Planter/Birdfeeder,Crafts,Crafts,USD,2015-11-21 19:35:22,190000,2015-09-22 19:35:22,73,failed,4,US,73
1169194659,An Old Fashion Butcher Shop,Bacon,Food,USD,2015-06-01 02:23:02,650000,2015-04-12 02:23:02,100,failed,1,US,100
1322463521,The State of American Christianity,Documentary,Film & Video,USD,2014-09-16 03:54:18,10000,2014-07-18 03:54:18,30,failed,3,US,30
995298652,All the Dark Places,Film & Video,Film & Video,USD,2011-02-16 21:05:36,5000,2011-01-15 21:05:36,305,failed,4,US,305
1537751094,The Plarn Project: A Collaborative Social Action Art Experience,Art,Art,USD,2010-11-06 15:50:12,750,2010-10-07 16:50:12,400,failed,4,US,400
1495650607,[GC:2E Ninja Funding] Galaxy Cards 2nd Edition,Tabletop Games,Games,USD,2013-07-23 10:25:42,3500,2013-06-23 10:25:42,4812,successful,119,US,4812
1865172606,Killer Friends the Webseries,Webseries,Film & Video,USD,2013-07-25 22:53:04,3000,2013-06-25 22:53:04,3300,successful,56,US,3300
1372285695,10 Little Pieces for Piano - Music Score,Art Books,Publishing,USD,2012-01-06 15:10:02,550,2011-12-07 15:10:02,168,failed,6,US,168
697734054,LOVE and ROBOTS - a rock opera,Rock,Music,USD,2011-10-10 05:49:00,18000,2011-09-07 21:09:32,6346.01,failed,90,US,6346.01
537057197,SIMPLE STEADY - The steadycam for everyone,Camera Equipment,Technology,CHF,2016-02-29 15:50:17,4000,2016-01-30 15:50:17,14662,successful,164,CH,14448.02482468
748033487,Neotomic Records/NR!-001: A Tribute to the Kinks,Indie Rock,Music,USD,2012-01-27 19:17:22,4000,2011-11-28 19:17:22,896,failed,19,US,896
1884216637,RECITE AFTER ME,Narrative Film,Film & Video,USD,2010-01-26 08:25:00,3500,2009-12-07 08:42:28,0,failed,0,US,0
529685677,OLD PROJECT - ViVAX: The portable laptop protection system,Product Design,Design,GBP,2013-01-15 22:22:41,30000,2012-12-06 22:22:41,16003,failed,240,GB,25790.36678725
1056354989,Stages,Shorts,Film & Video,GBP,2013-09-22 18:52:13,7000,2013-08-23 18:52:13,0,failed,0,GB,0
1343122338,"Kid's Animals & Exercise ''Fitness Flashcards"" with music",Children's Books,Publishing,USD,2014-03-20 14:52:00,28000,2014-02-20 06:59:29,0,failed,0,US,0
1413200235,Jigsaw puzzles of beautiful Maine scenes,Puzzles,Games,USD,2012-05-21 23:02:32,5000,2012-04-06 23:02:32,25,failed,1,US,25
962315110,3D Internet With Plus Three (Canceled),Software,Technology,USD,2013-04-10 07:00:00,60000,2013-03-06 09:12:56,1552,canceled,14,US,1552
2145011252,Dazzling Cakes & Treats,Events,Food,USD,2014-10-23 22:40:38,30000,2014-09-23 22:40:38,41,failed,4,US,41
1790611138,Cook and Banks - a musical biopic on the best duo of the 80s,Narrative Film,Film & Video,USD,2014-01-03 03:00:00,20000,2013-11-29 04:16:40,1346,failed,18,US,1346
649371068,PrepperKing Survival Boardgame,Tabletop Games,Games,USD,2014-05-31 20:02:46,10000,2014-04-01 20:02:46,287,failed,11,US,287
1269924626,Forgetting to Remember,Shorts,Film & Video,USD,2012-01-30 04:07:14,20,2011-12-31 04:07:14,35,successful,4,US,35
1879354668,Parent Approved Apparel,Apparel,Fashion,USD,2015-10-11 20:47:52,12000,2015-09-11 20:47:52,10,failed,1,US,10
695295001,Cthulhu Deckbuilder - A Lovecraft based card game,Tabletop Games,Games,USD,2016-01-31 01:00:00,9900,2016-01-05 02:32:45,5113,failed,104,US,5113
1778674644,Morton's Clearing,Shorts,Film & Video,USD,2012-02-22 18:43:05,1000,2012-01-23 18:43:05,1859,successful,39,US,1859
743557814,Vanquished Heroes: After the Fall,Publishing,Publishing,USD,2012-03-07 16:44:34,10000,2012-02-06 16:44:34,25,failed,1,US,25
216048265,All Things Possible CD & Tour,Country & Folk,Music,USD,2013-06-23 07:59:00,3000,2013-05-20 22:33:25,95,failed,3,US,95
698097366,Attack of the Roof Cleaning Drones!,Flight,Technology,USD,2015-09-17 18:48:48,8900,2015-08-18 18:48:48,0,failed,0,US,0
893250837,"Pressing and Publicizing New CD, ""Mouthpiece""",Indie Rock,Music,USD,2011-02-25 02:11:25,3500,2011-01-26 02:11:25,475,failed,16,US,475
70320103,The Not Robots (Canceled),Comics,Comics,USD,2012-05-13 23:28:44,6000,2012-03-29 23:28:44,0,canceled,0,US,0
792382476,9 Lazy Kidz - Born With Flavor Re-Brand Hot Sauce Glutenfree,Food,Food,USD,2015-10-28 21:38:00,500,2015-10-12 17:34:04,0,failed,0,US,0
190187950,Zig,Documentary,Film & Video,USD,2015-04-01 18:01:44,250000,2015-02-27 18:01:44,122626,failed,250,US,122626
1995905807,FactDrain,Web,Technology,AUD,2015-04-12 00:41:51,10000,2015-03-12 23:41:51,0,failed,0,AU,0
1638846423,Open Letters,Publishing,Publishing,USD,2014-01-12 18:03:32,2000,2013-12-13 18:03:32,2112,successful,74,US,2112
475103246,Darkness Of The Hearts,Video Games,Games,USD,2013-06-18 20:21:25,1500,2013-06-03 20:21:25,10,failed,2,US,10
542740862,The World's Most Functional Sleeping Bag by Capata,Product Design,Design,EUR,2016-02-08 18:34:31,15000,2016-01-04 18:34:31,8594,failed,90,FR,9332.56010976
182143553,Dwarven Stone Miniatures Painting,Tabletop Games,Games,USD,2015-07-01 05:59:00,400,2015-06-01 22:09:22,607,successful,13,US,607
1848504357,"The Crossed Genres ""Science in My Fiction"" contest",Fiction,Publishing,USD,2010-06-01 05:57:00,750,2010-03-21 16:20:09,1201,successful,53,US,1201
1986363274,Alexis Wolfe's Pop Song and Music Video,Pop,Music,USD,2014-05-15 02:06:29,2500,2014-04-15 02:06:29,557,failed,17,US,557
1730808330,Operation Sexy Storefront for Mountain Location!!,Candles,Crafts,CAD,2015-01-15 23:58:44,20000,2015-01-08 23:58:44,20,failed,1,CA,16.922922
353818914,Soil - Next Web Framework (Canceled),Web,Technology,USD,2014-08-16 22:31:57,6200,2014-07-21 22:31:57,206,canceled,4,US,206
982200124,The Can Do! Sit Down Can Smasher!,Design,Design,USD,2016-03-01 01:00:00,10000,2016-01-26 02:55:54,420,failed,9,US,420
1144953960,Ozark Fiddler Farms - Raising Edible Crickets in the Ozarks,Farms,Food,USD,2015-08-06 02:23:17,15000,2015-07-07 02:23:17,906,failed,7,US,906
664911442,Attack of the Killer Asparagus,Publishing,Publishing,USD,2014-04-01 15:41:14,5000,2014-03-02 15:41:14,5875,successful,106,US,5875
1337067284,Lotty Dotty interactive apparel for kids and adults!,Fashion,Fashion,USD,2015-02-11 14:06:45,20000,2015-01-12 14:06:45,143,failed,5,US,143
1735806713,"The American Made Minds Project: 3 Grads, 12,000 Miles & You",Publishing,Publishing,USD,2011-08-31 03:14:02,5500,2011-07-02 03:14:02,255,failed,7,US,255
880651441,Marriotts Wooden Treasures - Chapter 2 (Canceled),Woodworking,Crafts,GBP,2016-05-18 10:36:36,1800,2016-04-18 10:36:36,485,canceled,6,GB,688.799134
1017820952,Second City Coffee,Drinks,Food,GBP,2016-02-07 22:00:00,3000,2016-01-26 11:09:09,497,failed,13,GB,710.98217211
1174728785,RedLiteLetsPlay,Documentary,Film & Video,USD,2015-04-04 09:18:23,800,2015-03-05 09:18:23,0,failed,0,US,0
1989258194,Never Life - A Young Ghost's Journey to Find Himself,Children's Books,Publishing,USD,2013-10-25 20:13:34,1500,2013-09-25 20:13:34,65,failed,7,US,65
2099708571,The Enchanted Forest: An Irish Fairy Ballet,Performances,Dance,USD,2014-05-24 20:00:49,3000,2014-04-24 20:00:49,752,failed,16,US,752
1240927290,Heroes At War,Games,Games,USD,2014-10-27 00:01:42,11000,2014-09-27 01:01:42,0,failed,0,US,0
998623375,Mugger's Marrow - Stick em' Up Grilling Glaze & Marinade,Small Batch,Food,USD,2016-07-21 18:20:57,15000,2016-06-21 18:20:57,238,live,3,US,238
1209497620,"REACH BC Dance Company- premieres ""It's About Love""",Performances,Dance,USD,2014-12-20 21:27:33,10000,2014-11-20 21:35:37,12446,successful,138,US,12446
958563971,SipSup - An Excuse to invite your friends over,Product Design,Design,USD,2015-07-31 23:00:00,30000,2015-06-19 14:40:33,2482,failed,68,US,2482
1171394233,RICH HILL - Feature Documentary,Documentary,Film & Video,USD,2013-10-05 01:00:00,60000,2013-09-05 21:58:28,64225,successful,514,US,64225
455203984,Open Health (Canceled),Technology,Technology,GBP,2014-06-04 18:38:48,5000,2014-05-21 18:38:48,0,canceled,0,GB,0
1914733389,Ninjabra : Battlegrounds - Online Multiplayer Battleground,Video Games,Games,USD,2012-12-27 18:59:12,7500,2012-12-07 18:59:12,0,failed,0,US,0
1735422668,30 TO 45,Comedy,Film & Video,USD,2015-08-12 16:22:35,20000,2015-07-13 16:22:35,2684,failed,34,US,2684
1648306604,The Wingman Food Truck,Food Trucks,Food,USD,2015-05-13 15:15:30,30000,2015-04-19 15:15:30,100,failed,1,US,100
1142920107,"Debut Album: ""PULSE""",Electronic Music,Music,USD,2012-08-05 04:01:46,3500,2012-07-06 04:01:46,0,failed,0,US,0
1685117777,Zack Shelton and 64 to Grayson's New Album!,Country & Folk,Music,USD,2012-09-01 05:59:00,5000,2012-08-13 20:08:52,125,failed,2,US,125
89350158,La Diabla: Female Comic Book Antihero,Comics,Comics,USD,2011-12-22 23:56:07,17500,2011-11-22 23:56:07,170,failed,8,US,170
2143080320,S L F S H,Hip-Hop,Music,USD,2012-07-31 20:30:57,7000,2012-06-21 20:30:57,7005,successful,12,US,7005
